,subject_id,photo_id,gender,height_cm,weight_kg,ankle,arm-length,bicep,calf,chest,forearm,height,hip,leg-length,shoulder-breadth,shoulder-to-crotch,thigh,waist,wrist
11,59bc2767681516389ccf45f9,0ac04adb9fbcdc66301e2ee3e5adcdcb,male,174.8,106.9,26.049753189086918,52.06199645996094,37.847755432128906,40.25785446166992,117.6391143798828,32.31718063354492,178.1278076171875,119.0178680419922,80.54141998291016,39.29934310913086,68.52152252197266,61.39303588867188,107.80736541748048,20.093870162963867
12,59bc2767681516389ccf45f9,2637e1e8ef96d783a39be3b3b4328edb,male,174.8,106.9,26.049753189086918,52.06199645996094,37.847755432128906,40.25785446166992,117.6391143798828,32.31718063354492,178.1278076171875,119.0178680419922,80.54141998291016,39.29934310913086,68.52152252197266,61.39303588867188,107.80736541748048,20.093870162963867
13,59bc2767681516389ccf45f9,22b886b86b20ef82dedccff995ee4c6d,male,174.8,106.9,26.049753189086918,52.06199645996094,37.847755432128906,40.25785446166992,117.6391143798828,32.31718063354492,178.1278076171875,119.0178680419922,80.54141998291016,39.29934310913086,68.52152252197266,61.39303588867188,107.80736541748048,20.093870162963867
14,59bc2767681516389ccf45f9,858a64092fa24c84559de0c5423e9ad7,male,174.8,106.9,26.049753189086918,52.06199645996094,37.847755432128906,40.25785446166992,117.6391143798828,32.31718063354492,178.1278076171875,119.0178680419922,80.54141998291016,39.29934310913086,68.52152252197266,61.39303588867188,107.80736541748048,20.093870162963867
15,59bc2767681516389ccf45f9,f9d3dd9bc42435aa636f4fe5c66c2330,male,174.8,106.9,26.049753189086918,52.06199645996094,37.847755432128906,40.25785446166992,117.6391143798828,32.31718063354492,178.1278076171875,119.0178680419922,80.54141998291016,39.29934310913086,68.52152252197266,61.39303588867188,107.80736541748048,20.093870162963867
16,59bc2767681516389ccf45f9,b6187a0d372a906b136cf989ee379beb,male,174.8,106.9,26.049753189086918,52.06199645996094,37.847755432128906,40.25785446166992,117.6391143798828,32.31718063354492,178.1278076171875,119.0178680419922,80.54141998291016,39.29934310913086,68.52152252197266,61.39303588867188,107.80736541748048,20.093870162963867
17,59bc2767681516389ccf45f9,4ad757d59602328142e2af523ee8208f,male,174.8,106.9,26.049753189086918,52.06199645996094,37.847755432128906,40.25785446166992,117.6391143798828,32.31718063354492,178.1278076171875,119.0178680419922,80.54141998291016,39.29934310913086,68.52152252197266,61.39303588867188,107.80736541748048,20.093870162963867
18,59bc2767681516389ccf45f9,6c80bdd210000044b9fd0c87407f1f08,male,174.8,106.9,26.049753189086918,52.06199645996094,37.847755432128906,40.25785446166992,117.6391143798828,32.31718063354492,178.1278076171875,119.0178680419922,80.54141998291016,39.29934310913086,68.52152252197266,61.39303588867188,107.80736541748048,20.093870162963867
19,59bc2767681516389ccf45f9,8276342844eecbc6fa4d5a34e51f0a85,male,174.8,106.9,26.049753189086918,52.06199645996094,37.847755432128906,40.25785446166992,117.6391143798828,32.31718063354492,178.1278076171875,119.0178680419922,80.54141998291016,39.29934310913086,68.52152252197266,61.39303588867188,107.80736541748048,20.093870162963867
20,59bc2767681516389ccf45f9,7477f049f581ac370b9908475779189a,male,174.8,106.9,26.049753189086918,52.06199645996094,37.847755432128906,40.25785446166992,117.6391143798828,32.31718063354492,178.1278076171875,119.0178680419922,80.54141998291016,39.29934310913086,68.52152252197266,61.39303588867188,107.80736541748048,20.093870162963867
21,nRatvgqbYTN77typTgGm4bAurxzpvf5nYg2Mb3gdh8c,c12fbefb8fda4f1d11b2b728c911b7c7,male,181.5,111.8,28.310142517089844,52.5757064819336,35.370059967041016,39.39313507080078,121.46810913085938,30.5825309753418,184.1608428955078,119.81377410888672,82.44499206542969,39.249149322509766,71.87857818603516,62.5417594909668,118.219970703125,20.55820083618164
22,fkq68ww6bdyKT16FavI1x_G-u7YZ9SoT1GNMUTSJUek,1f11532ef71507e4b2da104e4cb6df23,female,161.6,93.0,23.28604888916016,46.11655807495117,39.65019989013672,39.96433639526367,109.65218353271484,29.167526245117188,162.5009002685547,122.02288055419922,76.09845733642578,35.9138069152832,60.19269943237305,71.16930389404297,96.10684204101562,17.54926109313965
23,fkq68ww6bdyKT16FavI1x_G-u7YZ9SoT1GNMUTSJUek,df1b66cbd6104743d4991689f70bb1e9,female,161.6,93.0,23.28604888916016,46.11655807495117,39.65019989013672,39.96433639526367,109.65218353271484,29.167526245117188,162.5009002685547,122.02288055419922,76.09845733642578,35.9138069152832,60.19269943237305,71.16930389404297,96.10684204101562,17.54926109313965
24,7MvJ6pMSwyNUqLhEgn6cZlVZutLryVZVL9vZrfYBCr4,a8958d49c28d9e586e8107f23a36bdbd,female,168.5,97.6,25.3144645690918,45.1221923828125,37.05235290527344,39.528202056884766,122.78881072998048,28.18622589111328,169.91282653808594,117.81797790527344,76.94945526123047,35.20045471191406,64.4553451538086,58.68829345703125,117.48296356201172,18.84950065612793
25,59bc2766681516389ccf456d,7568828c49f097677826260f9808eb64,male,172.0,104.4,25.11592102050781,49.8229866027832,38.562774658203125,41.65298843383789,118.658447265625,34.87312316894531,174.2115936279297,120.89449310302734,78.34239959716797,40.3025016784668,70.23890686035156,62.15891647338867,109.38609313964844,21.59157371520996
26,59bc2766681516389ccf456d,6aaf12e043b0fe9d8ecb00aab8973112,male,172.0,104.4,25.11592102050781,49.8229866027832,38.562774658203125,41.65298843383789,118.658447265625,34.87312316894531,174.2115936279297,120.89449310302734,78.34239959716797,40.3025016784668,70.23890686035156,62.15891647338867,109.38609313964844,21.59157371520996
27,59bc2766681516389ccf456d,abda569925ed4fedd1c8fadb02a65f20,male,172.0,104.4,25.11592102050781,49.8229866027832,38.562774658203125,41.65298843383789,118.658447265625,34.87312316894531,174.2115936279297,120.89449310302734,78.34239959716797,40.3025016784668,70.23890686035156,62.15891647338867,109.38609313964844,21.59157371520996
28,59bc2766681516389ccf456d,30e90d426700c45d79860eeb93bb7783,male,172.0,104.4,25.11592102050781,49.8229866027832,38.562774658203125,41.65298843383789,118.658447265625,34.87312316894531,174.2115936279297,120.89449310302734,78.34239959716797,40.3025016784668,70.23890686035156,62.15891647338867,109.38609313964844,21.59157371520996
29,59bc2766681516389ccf456d,09bd430b26bf7e8939ba9e37823dd877,male,172.0,104.4,25.11592102050781,49.8229866027832,38.562774658203125,41.65298843383789,118.658447265625,34.87312316894531,174.2115936279297,120.89449310302734,78.34239959716797,40.3025016784668,70.23890686035156,62.15891647338867,109.38609313964844,21.59157371520996
30,59bc2766681516389ccf456d,ca73c3a5072799933579b0525a609528,male,172.0,104.4,25.11592102050781,49.8229866027832,38.562774658203125,41.65298843383789,118.658447265625,34.87312316894531,174.2115936279297,120.89449310302734,78.34239959716797,40.3025016784668,70.23890686035156,62.15891647338867,109.38609313964844,21.59157371520996
31,59bc2766681516389ccf456d,d63373861a3869dc6ae097739173166f,male,172.0,104.4,25.11592102050781,49.8229866027832,38.562774658203125,41.65298843383789,118.658447265625,34.87312316894531,174.2115936279297,120.89449310302734,78.34239959716797,40.3025016784668,70.23890686035156,62.15891647338867,109.38609313964844,21.59157371520996
32,59bc2766681516389ccf456d,5aede370a286b5f0e3f89d874bad0060,male,172.0,104.4,25.11592102050781,49.8229866027832,38.562774658203125,41.65298843383789,118.658447265625,34.87312316894531,174.2115936279297,120.89449310302734,78.34239959716797,40.3025016784668,70.23890686035156,62.15891647338867,109.38609313964844,21.59157371520996
33,59bc2766681516389ccf456d,bc5ed6b6cc9b4aafec12e2d925e9bc55,male,172.0,104.4,25.11592102050781,49.8229866027832,38.562774658203125,41.65298843383789,118.658447265625,34.87312316894531,174.2115936279297,120.89449310302734,78.34239959716797,40.3025016784668,70.23890686035156,62.15891647338867,109.38609313964844,21.59157371520996
34,59bc2766681516389ccf456d,63944917badef089a9006bf38bddafab,male,172.0,104.4,25.11592102050781,49.8229866027832,38.562774658203125,41.65298843383789,118.658447265625,34.87312316894531,174.2115936279297,120.89449310302734,78.34239959716797,40.3025016784668,70.23890686035156,62.15891647338867,109.38609313964844,21.59157371520996
35,59bc2766681516389ccf456d,ff8f246b5a1747314287c8f4fa912166,male,172.0,104.4,25.11592102050781,49.8229866027832,38.562774658203125,41.65298843383789,118.658447265625,34.87312316894531,174.2115936279297,120.89449310302734,78.34239959716797,40.3025016784668,70.23890686035156,62.15891647338867,109.38609313964844,21.59157371520996
36,59bc2766681516389ccf456d,b459086a1cf3a9bba937c7eabd16e671,male,172.0,104.4,25.11592102050781,49.8229866027832,38.562774658203125,41.65298843383789,118.658447265625,34.87312316894531,174.2115936279297,120.89449310302734,78.34239959716797,40.3025016784668,70.23890686035156,62.15891647338867,109.38609313964844,21.59157371520996
37,59bc2766681516389ccf456d,6fc204036b16c8bd57468e0edaf6692e,male,172.0,104.4,25.11592102050781,49.8229866027832,38.562774658203125,41.65298843383789,118.658447265625,34.87312316894531,174.2115936279297,120.89449310302734,78.34239959716797,40.3025016784668,70.23890686035156,62.15891647338867,109.38609313964844,21.59157371520996
38,59bc2766681516389ccf456d,3f2aaed6ad614d3c6e8d0ca8557a503c,male,172.0,104.4,25.11592102050781,49.8229866027832,38.562774658203125,41.65298843383789,118.658447265625,34.87312316894531,174.2115936279297,120.89449310302734,78.34239959716797,40.3025016784668,70.23890686035156,62.15891647338867,109.38609313964844,21.59157371520996
39,FdptiwTDmIhBD4tRHUaQOs0cyBjz89KJ3296tK3fTVw,6cdb7ec5358452e20ca138d46336fc8f,male,160.2,95.5,25.809154510498047,46.2264518737793,34.12117385864258,40.8494873046875,118.9806137084961,29.602388381958008,163.95751953125,117.69979095458984,70.77967071533203,39.03606796264648,67.32969665527344,60.46142959594727,116.02838134765624,19.596141815185547
40,nV9DFb-Q2_nOAvjVsdQfU8k4fFb7czvAhHHP-qkAxFY,fa6c58a5d850bac5de5dd1d25bf779c0,male,180.0,110.3,27.674413681030277,52.32428359985352,36.96815872192383,45.2230110168457,122.04024505615234,31.02456283569336,180.64163208007807,117.56330108642578,81.28307342529297,40.0587272644043,71.84978485107422,64.54122161865234,110.92000579833984,18.4497127532959
41,nV9DFb-Q2_nOAvjVsdQfU8k4fFb7czvAhHHP-qkAxFY,3565213ed9b2cc9bc34b76c1cff0df9c,male,180.0,110.3,27.674413681030277,52.32428359985352,36.96815872192383,45.2230110168457,122.04024505615234,31.02456283569336,180.64163208007807,117.56330108642578,81.28307342529297,40.0587272644043,71.84978485107422,64.54122161865234,110.92000579833984,18.4497127532959
42,Es_GZaoXVzviajUXwSoRzcovnivkqQpN8xbdqt2VlpU,0b4b2c38e7acc9f9f052d8800b106e58,male,183.5,112.9,26.763227462768555,53.15779495239258,35.82991409301758,43.93221282958984,127.46861267089844,31.408945083618164,187.6278076171875,120.99176025390624,85.8528823852539,39.78958511352539,71.12808227539062,61.17334365844727,116.80057525634766,19.76238250732422
43,SDeiJFKVmRceC3qDqcpQTyDnNDOrSB2SriupQya166k,d3d00e3be61f35ae3f2bb81e012507e5,female,161.2,92.45,24.384862899780277,45.05655288696289,35.362403869628906,41.40547943115234,121.01268768310548,27.13164710998535,159.5763397216797,123.88968658447266,71.45198059082031,35.49713516235352,60.19866180419922,64.8690185546875,111.99920654296876,17.700239181518555
44,SDeiJFKVmRceC3qDqcpQTyDnNDOrSB2SriupQya166k,e31a6b86ad37a7192937c68dc6593e00,female,161.2,92.45,24.384862899780277,45.05655288696289,35.362403869628906,41.40547943115234,121.01268768310548,27.13164710998535,159.5763397216797,123.88968658447266,71.45198059082031,35.49713516235352,60.19866180419922,64.8690185546875,111.99920654296876,17.700239181518555
45,ovNyxkRrq34hkn8P45dbvUPCZg6t3Qb6Iphtrxeqd1Y,8fbf6efe694032a6fbecad4e18ef394d,female,172.4,99.8,25.279008865356445,51.10279846191406,34.75400924682617,37.1328010559082,127.8175811767578,25.908018112182617,177.2017059326172,119.38711547851562,82.00690460205078,35.58348846435547,66.35393524169922,60.39040756225586,114.08458709716795,17.839632034301758
46,HYLKMpRR-ZZA0GvRtRs5stQ0mPS1AmH92glIqg1DLpo,e0e63ed157ac0096aee981beaafd8ec2,female,158.7,90.6,23.004865646362305,44.59943771362305,35.990238189697266,39.47643661499024,124.32279205322266,27.379796981811523,161.0439910888672,117.40194702148438,71.28447723388672,35.53762435913086,61.78091430664063,63.03820037841797,109.44416046142578,17.287639617919922
47,St1RAwweLXux_N5x-LD02AOSmWj34hxrjeg3q8SQhxo,7990b2e4bfa5f7867bfd101846feceb4,male,196.0,121.8,28.46036720275879,56.8057861328125,34.657745361328125,44.9516487121582,121.89484405517578,30.97244071960449,196.31390380859372,120.46256256103516,88.27820587158203,43.19129180908203,77.47996520996094,65.40351104736328,113.843994140625,21.094581604003903
48,St1RAwweLXux_N5x-LD02AOSmWj34hxrjeg3q8SQhxo,5ef624ae3600ffee6f1c21dae7cae222,male,196.0,121.8,28.46036720275879,56.8057861328125,34.657745361328125,44.9516487121582,121.89484405517578,30.97244071960449,196.31390380859372,120.46256256103516,88.27820587158203,43.19129180908203,77.47996520996094,65.40351104736328,113.843994140625,21.094581604003903
49,FeunQSMTPBXcbjR0YGg_nMfJGJ_tLtBMI19jf1_O1ks,e209328f90f55601e70b9d1fac221bc7,male,180.5,110.2,26.53224754333496,50.24707794189453,38.70528030395508,40.28413391113281,120.86006927490234,30.524171829223636,183.4556121826172,117.38998413085938,79.1331558227539,39.4787483215332,73.01395416259766,59.19705581665039,122.2400131225586,19.612775802612305
50,FeunQSMTPBXcbjR0YGg_nMfJGJ_tLtBMI19jf1_O1ks,da707634f2e9d90de620c74dbda9b4e2,male,180.5,110.2,26.53224754333496,50.24707794189453,38.70528030395508,40.28413391113281,120.86006927490234,30.524171829223636,183.4556121826172,117.38998413085938,79.1331558227539,39.4787483215332,73.01395416259766,59.19705581665039,122.2400131225586,19.612775802612305
51,kJbq4rY7KCtD0ik0QWdzgPTcAAt4SXHnOOMEstRxGQw,702fca693888f55ad97be2a970f1d930,female,168.9,97.2,25.162214279174805,48.08648681640625,39.68543243408203,42.67789459228516,115.05499267578124,32.76388931274414,172.095947265625,117.2506332397461,78.65526580810547,36.89850234985352,65.29705810546875,63.12461471557617,106.4714813232422,19.274333953857425
52,kJbq4rY7KCtD0ik0QWdzgPTcAAt4SXHnOOMEstRxGQw,616051555ff6f8020f965b0a9f8ffb1d,female,168.9,97.2,25.162214279174805,48.08648681640625,39.68543243408203,42.67789459228516,115.05499267578124,32.76388931274414,172.095947265625,117.2506332397461,78.65526580810547,36.89850234985352,65.29705810546875,63.12461471557617,106.4714813232422,19.274333953857425
53,kJbq4rY7KCtD0ik0QWdzgPTcAAt4SXHnOOMEstRxGQw,e03d0bfe4e8c272fc5bfefc90cba098c,female,168.9,97.2,25.162214279174805,48.08648681640625,39.68543243408203,42.67789459228516,115.05499267578124,32.76388931274414,172.095947265625,117.2506332397461,78.65526580810547,36.89850234985352,65.29705810546875,63.12461471557617,106.4714813232422,19.274333953857425
54,kJbq4rY7KCtD0ik0QWdzgPTcAAt4SXHnOOMEstRxGQw,7944f669dafb41c6e5e3df560194e419,female,168.9,97.2,25.162214279174805,48.08648681640625,39.68543243408203,42.67789459228516,115.05499267578124,32.76388931274414,172.095947265625,117.2506332397461,78.65526580810547,36.89850234985352,65.29705810546875,63.12461471557617,106.4714813232422,19.274333953857425
55,kJbq4rY7KCtD0ik0QWdzgPTcAAt4SXHnOOMEstRxGQw,7c617a135eb5ade3f3fc5653a418f2a0,female,168.9,97.2,25.162214279174805,48.08648681640625,39.68543243408203,42.67789459228516,115.05499267578124,32.76388931274414,172.095947265625,117.2506332397461,78.65526580810547,36.89850234985352,65.29705810546875,63.12461471557617,106.4714813232422,19.274333953857425
56,kJbq4rY7KCtD0ik0QWdzgPTcAAt4SXHnOOMEstRxGQw,6f9390dd5b72a5c1a53e2041279b1b8c,female,168.9,97.2,25.162214279174805,48.08648681640625,39.68543243408203,42.67789459228516,115.05499267578124,32.76388931274414,172.095947265625,117.2506332397461,78.65526580810547,36.89850234985352,65.29705810546875,63.12461471557617,106.4714813232422,19.274333953857425
57,kJbq4rY7KCtD0ik0QWdzgPTcAAt4SXHnOOMEstRxGQw,9be0a92ab5189245846eb70178d61381,female,168.9,97.2,25.162214279174805,48.08648681640625,39.68543243408203,42.67789459228516,115.05499267578124,32.76388931274414,172.095947265625,117.2506332397461,78.65526580810547,36.89850234985352,65.29705810546875,63.12461471557617,106.4714813232422,19.274333953857425
58,kJbq4rY7KCtD0ik0QWdzgPTcAAt4SXHnOOMEstRxGQw,4bf5a59b26a058106c98c525f70696e2,female,168.9,97.2,25.162214279174805,48.08648681640625,39.68543243408203,42.67789459228516,115.05499267578124,32.76388931274414,172.095947265625,117.2506332397461,78.65526580810547,36.89850234985352,65.29705810546875,63.12461471557617,106.4714813232422,19.274333953857425
59,kJbq4rY7KCtD0ik0QWdzgPTcAAt4SXHnOOMEstRxGQw,05fcda51734c28ea92ca15cb3017ce14,female,168.9,97.2,25.162214279174805,48.08648681640625,39.68543243408203,42.67789459228516,115.05499267578124,32.76388931274414,172.095947265625,117.2506332397461,78.65526580810547,36.89850234985352,65.29705810546875,63.12461471557617,106.4714813232422,19.274333953857425
60,kJbq4rY7KCtD0ik0QWdzgPTcAAt4SXHnOOMEstRxGQw,79e61fcc42f59bc74392b7163c2958b1,female,168.9,97.2,25.162214279174805,48.08648681640625,39.68543243408203,42.67789459228516,115.05499267578124,32.76388931274414,172.095947265625,117.2506332397461,78.65526580810547,36.89850234985352,65.29705810546875,63.12461471557617,106.4714813232422,19.274333953857425
61,kJbq4rY7KCtD0ik0QWdzgPTcAAt4SXHnOOMEstRxGQw,11c9b401589180be1d98c99721c1f5ac,female,168.9,97.2,25.162214279174805,48.08648681640625,39.68543243408203,42.67789459228516,115.05499267578124,32.76388931274414,172.095947265625,117.2506332397461,78.65526580810547,36.89850234985352,65.29705810546875,63.12461471557617,106.4714813232422,19.274333953857425
62,kJbq4rY7KCtD0ik0QWdzgPTcAAt4SXHnOOMEstRxGQw,3e358341dde70d302d0ba9d048a74481,female,168.9,97.2,25.162214279174805,48.08648681640625,39.68543243408203,42.67789459228516,115.05499267578124,32.76388931274414,172.095947265625,117.2506332397461,78.65526580810547,36.89850234985352,65.29705810546875,63.12461471557617,106.4714813232422,19.274333953857425
63,oenot-0aaDdOZghQnGD7HJUBTM0mLIfdHyxN_IsrTCU,b7c366096e3cc1ff5c0e0f0007e8f865,female,166.1,95.3,25.04179000854492,49.24250411987305,35.16277313232422,40.22346496582031,126.10223388671876,29.685604095458984,169.88572692871094,118.33578491210938,81.12157440185547,36.09568786621094,61.09954833984375,62.97036743164063,115.01252746582033,18.16156768798828
64,59bc2770681516389ccf4907,5540f1749d1ce1d2537a26b56e59868c,male,183.5,112.3,26.709352493286133,54.4117431640625,34.129512786865234,42.165157318115234,121.41436004638672,28.954259872436523,188.3069610595703,119.46221923828124,85.55693817138672,38.73417663574219,74.52387237548828,64.9977798461914,121.44572448730467,19.35238265991211
65,59bc2770681516389ccf4907,cd5f86238c1f063166c6a6c8eb127f6d,male,183.5,112.3,26.709352493286133,54.4117431640625,34.129512786865234,42.165157318115234,121.41436004638672,28.954259872436523,188.3069610595703,119.46221923828124,85.55693817138672,38.73417663574219,74.52387237548828,64.9977798461914,121.44572448730467,19.35238265991211
66,59bc2770681516389ccf4907,ab7a54c0b53983bbef1babf238267d12,male,183.5,112.3,26.709352493286133,54.4117431640625,34.129512786865234,42.165157318115234,121.41436004638672,28.954259872436523,188.3069610595703,119.46221923828124,85.55693817138672,38.73417663574219,74.52387237548828,64.9977798461914,121.44572448730467,19.35238265991211
67,59bc2770681516389ccf4907,853b8450c93daaa572acea9910b8c024,male,183.5,112.3,26.709352493286133,54.4117431640625,34.129512786865234,42.165157318115234,121.41436004638672,28.954259872436523,188.3069610595703,119.46221923828124,85.55693817138672,38.73417663574219,74.52387237548828,64.9977798461914,121.44572448730467,19.35238265991211
68,59bc2770681516389ccf4907,5335ae6f8d5a9e24a639a1f6b017c9ef,male,183.5,112.3,26.709352493286133,54.4117431640625,34.129512786865234,42.165157318115234,121.41436004638672,28.954259872436523,188.3069610595703,119.46221923828124,85.55693817138672,38.73417663574219,74.52387237548828,64.9977798461914,121.44572448730467,19.35238265991211
69,59bc2770681516389ccf4907,5393096c8e55ac7f6ac76e3724dc2ebe,male,183.5,112.3,26.709352493286133,54.4117431640625,34.129512786865234,42.165157318115234,121.41436004638672,28.954259872436523,188.3069610595703,119.46221923828124,85.55693817138672,38.73417663574219,74.52387237548828,64.9977798461914,121.44572448730467,19.35238265991211
70,59bc2770681516389ccf4907,dcc63b4fd6d2f6562ab0aeafbc9035d2,male,183.5,112.3,26.709352493286133,54.4117431640625,34.129512786865234,42.165157318115234,121.41436004638672,28.954259872436523,188.3069610595703,119.46221923828124,85.55693817138672,38.73417663574219,74.52387237548828,64.9977798461914,121.44572448730467,19.35238265991211
71,P7Fj7Yam-B8N2UIU2PCCVq3wZNCVx43pbvCaLr6Jahk,b64263fe5a67c7792dc085e120776c54,female,171.5,98.5,23.28842163085937,50.26517868041992,33.629539489746094,42.07687377929688,121.46925354003906,27.598438262939453,172.47250366210938,123.39618682861328,80.9368667602539,33.789772033691406,64.10513305664062,66.22882843017578,107.52045440673828,17.486923217773438
72,8OXGiJTp2phyVALrYrdH0lvVu-3sEjUHY-TGGXvwHNg,7d9a317279581caa2b49f6de6e06332d,female,156.5,88.3,24.610441207885746,44.09546661376953,34.36769485473633,41.76435852050781,120.88758850097656,27.23590087890625,158.86160278320312,110.95549774169922,67.5662841796875,37.05350112915039,61.85052108764648,55.23336791992188,112.01890563964844,17.83469009399414
73,8OXGiJTp2phyVALrYrdH0lvVu-3sEjUHY-TGGXvwHNg,b40654a7b499a7900728b9a8d6c89ece,female,156.5,88.3,24.610441207885746,44.09546661376953,34.36769485473633,41.76435852050781,120.88758850097656,27.23590087890625,158.86160278320312,110.95549774169922,67.5662841796875,37.05350112915039,61.85052108764648,55.23336791992188,112.01890563964844,17.83469009399414
74,9WDEVwVyXeZPsmZ3vyB-AtLunvJjsp24Yls-zufCAiA,abd2b717fd57b86f28d07ce2fe02087f,male,174.0,104.5,25.50302124023437,49.55635833740234,36.55683898925781,41.12263870239258,115.52448272705078,31.22246360778809,175.16380310058594,118.15794372558594,78.39904022216797,39.74928283691406,70.2626724243164,63.73437881469727,112.17887878417967,18.63465690612793
75,9WDEVwVyXeZPsmZ3vyB-AtLunvJjsp24Yls-zufCAiA,d12f51536fddf5bdf7cf22cdfaf1c9bd,male,174.0,104.5,25.50302124023437,49.55635833740234,36.55683898925781,41.12263870239258,115.52448272705078,31.22246360778809,175.16380310058594,118.15794372558594,78.39904022216797,39.74928283691406,70.2626724243164,63.73437881469727,112.17887878417967,18.63465690612793
76,RmX_Gxh2RmFdRfFMJEwqaRRoqhcuFpqhG-ZjiKprUmM,f4591ee39a7d92d25e05bbc180e097cb,male,172.0,103.0,27.026811599731445,48.64077758789063,33.60261917114258,41.93343353271485,118.6871109008789,29.27632522583008,175.13719177246094,114.92447662353516,75.55712890625,39.58342742919922,71.07929229736328,60.34242248535156,114.1423797607422,18.319005966186523
77,RmX_Gxh2RmFdRfFMJEwqaRRoqhcuFpqhG-ZjiKprUmM,f90f131b2a9bb92a653064d54c079618,male,172.0,103.0,27.026811599731445,48.64077758789063,33.60261917114258,41.93343353271485,118.6871109008789,29.27632522583008,175.13719177246094,114.92447662353516,75.55712890625,39.58342742919922,71.07929229736328,60.34242248535156,114.1423797607422,18.319005966186523
