photo_id,est_ankle_width,est_bicep_width,est_calf_width,est_forearm_width,est_hip_width,est_thigh_width,est_waist_width,est_wrist_width
1b5a2a59ff4c2d74df4b86777ea9a7a0,5.236727387847372,10.512245348938059,11.055313374344452,9.814015030558409,46.1607821595435,20.75295668517292,32.77803439060022,4.519101782846066
1f11532ef71507e4b2da104e4cb6df23,5.522259582816901,12.588376683410571,12.48941145791206,11.0049330754344,46.513655984300065,19.19925374671109,36.04313512655762,4.948261274925539
1fe0f6509ad9e7115ee12903f6f01798,5.839411552084508,13.164838230326723,12.72531262963219,11.469525199076381,38.72011244213742,18.22984753356848,37.04572920139634,5.985920085649353
20928391c996a66beca24fa7337f5ab7,6.538309787763916,10.817930739754845,13.254937115194123,9.569707962090822,41.230977782838515,18.247828225850203,33.484071337336424,4.794760511026872
252cf65be6879a95291deb494e317834,5.905306162732712,12.071140538527162,11.702058903356368,11.050738370702025,46.895078351112716,21.92779126602956,34.10748522666578,5.4710924742964835
253e9b5b76590c0163e56d7c0b19cbd0,6.957889911844817,11.002163423104617,13.480911704199332,9.58884203476114,40.442735112598,17.612158839357193,37.181224216420745,6.044666860915185
2576fb9566aa515d912877cb6a4215da,5.588890511903351,12.381542057139733,12.682482315472988,11.34974688571142,40.62693487498974,17.41154351785275,36.112830999990884,5.67487344285571
25da35d9a3e04ce905427bf81aee32a5,5.473262977844944,9.52753185032268,11.98036451817171,9.324818406698792,37.90741395766683,17.048200608768877,31.643568549688727,4.90566533569806
2af48331f790a93d1ae04e63ce242f18,6.331268835758818,9.999854516291965,12.840049881866012,9.704000832378002,35.522165648603206,16.58752987810955,31.5577262841561,5.680390731148099
2dab5fc666e201e5401f89ce126781af,5.130899189486362,10.528338596608378,11.4390176735302,10.75045544463809,39.98103264534827,17.347325831120553,36.671491609705555,5.064264135077448
2f01ffe5ba3d40ec9481c5b4986ca154,6.1502105041576485,9.90351117436866,12.67203493605896,9.977833959917394,39.20526937695661,15.979398892977574,32.330411713698815,5.425563345057502
30a300251e6a75efbfaf7d257c48a66a,5.863178855895996,11.546643417358398,13.096679206848144,11.254607688903809,44.47928787231445,17.52214370727539,36.61678749084473,5.346500259399414
3399c2f147223692601f64f65383c0a9,6.092181221383517,12.026417003694128,12.409998784299757,12.026417003694128,41.99092315923972,19.179089030281443,35.44746925479076,6.137308489690062
3421d4dfebc15d5ce1be948166334e04,6.559686382746293,9.329331744350283,10.422612808141333,9.875972276245808,38.81147776458223,17.856924041920465,34.80278053068172,4.7739939785542465
34aaa6b8b1fbc106b05035588e1951c8,6.400171064604641,9.184535515671312,12.258937930390761,9.88062662843798,40.99203219625933,19.548558750197255,30.744024147194498,5.06599643180186
3726f1d1f33d61c8e6ac3963811061a0,6.2646484851837165,10.811885547637939,13.563647031784058,9.074958086013794,40.22255616188049,15.632347154617309,33.762747287750244,4.703365373611451
3b39f16382331fb010ff97d8882375d4,6.147271299685098,10.379504811306303,11.605128995667194,10.494407078590134,42.51383889501843,18.192858986606986,39.25827465530981,5.419556940220819
3bebf1513e089ea3ddd955287598cfa6,6.236026479751208,13.940536614411572,12.793912390715382,10.561012586675433,41.640563913177424,21.94678996583409,27.76037594211828,5.129634684956639
3c45254de4550c6c27a9346d562e03b9,6.320658765520369,10.424982639234893,12.805490485989317,9.747769200071996,40.65332796914237,20.74735718162692,38.170212025545084,5.335621035828883
3e17d9acc1bec4acf326585391e254d3,5.79741278583517,11.215763966442655,12.486735231029597,10.769809136763026,38.129137937608235,17.637513513829305,33.22363481113232,5.507542146543411
3fb9c7d37488b56099cf1477aa1981c5,5.731637464250837,12.168707231794086,12.785960497174944,10.978290219988141,39.90101465497698,18.760090315682547,33.067139216831755,5.423010831560408
42273147bdfef69dd83c8bcc85c992eb,4.863281971455748,8.997071647193133,11.98986055270436,7.818661015648085,37.409861318890364,16.086240367122855,33.48182588040687,4.919396763434083
430adb1f232fb280d5fc831e0a94cbbd,6.086650546506155,10.076788126993522,12.421275744907005,11.181402485433528,39.90137580487368,17.380768782800907,36.06904027559202,5.455442341683294
4493d08ae389a8cfbffed1e323f09d55,5.2133898142988375,9.433752997302657,10.923292944245182,9.862559951725506,43.35463997085743,19.43172567147748,37.261067460638,5.145683453074176
4edec40810e556ed8d95074d9dd6212f,7.421047553330839,10.062067417898579,14.187296793132486,11.720889812172532,42.125358170378,20.08048161489521,36.66870555763473,6.0896243158214824
52b302c8087a1239dc797a45c73453e9,5.636653761789589,12.118805587847616,11.907431071780508,12.118805587847616,41.805182066606115,18.084264152408263,37.83603837601262,5.941972507219859
5540f1749d1ce1d2537a26b56e59868c,6.1042089051607125,10.20371451674466,12.83911098133434,10.69925915111195,41.6933235551752,18.245052447159324,40.11659062764291,5.496040490255401
555767292b2d6873186e88a3c991f559,5.72707094399875,12.048876178335831,14.097405400612306,10.154537327628551,45.59629559260543,21.586652019687595,37.88677701414557,6.409914018090908
5b4431350e5adf4ed8d0ddb70848ddba,5.421686459390982,11.559035531421573,11.298794581370807,12.101204177360671,39.68674488274199,18.433733961929338,36.4337330071074,6.202409309543284
5cf7e5615504ddc0ec436c57388ebc4f,6.497908839296191,10.2109996046083,13.227885851424388,11.324926834201932,42.70054380108925,19.74900150800378,38.291248517281126,5.407188426985759
5da10ff917d5dcaca418d659354f5f37,6.800544574892323,11.53898853675278,13.381716744142958,12.460352640447868,40.145150232428875,19.304771696468528,35.31895730831174,5.966929433453909
5dd8cf32f3f13b1860287c2e71b313fe,6.653234417929034,10.938700116536264,12.81726042277505,9.568916559903816,42.85465698607231,17.61150287098862,40.50645660327382,5.224745851726623
615594461bb9f4b1cef1723af920ebb9,5.209706108439225,12.419939362519113,11.815613453940163,9.69005336169696,40.44815822592214,18.338165501706072,39.82299349290943,4.751251970896574
624413c051d069d612fd0dfe96054c83,6.103466057281308,9.786592126330373,12.838325154971026,9.134152651241681,39.5672971989271,17.0476120910271,37.04172503729345,5.66149092899542
62ce7b3a17bf702560f686bad1b17ccd,6.090633780824628,9.699898243535518,12.632425619488117,10.286403718726039,37.67169782954492,15.790532024360147,33.385696280075734,5.413896694066336
64b8cb47a77934c31eb58c4912f21615,6.859311107255402,8.89566909222185,13.07556179820561,10.374708049723795,39.44103886671856,17.576984712341968,37.51185761780298,5.358836802543283
65e5a7d993697786a35e0929834d14d5,5.61620958948428,12.830878831360238,12.312459484638612,11.297221597308761,37.58540263731787,17.71266101298888,34.99330590370974,5.42180233446367
6810c81793220bda8c6680394ef89b9e,6.220994445303405,11.239263297848153,11.612522964566356,10.969686871885004,38.77753204239122,16.796685002319194,35.874401301249634,5.598895000773064
6b0eb3c39b39a7af94c55611d33cfdde,6.664416229669949,10.551992363644086,12.884538044028567,11.751587284984677,40.20864458567536,18.216071027764524,36.654289263184715,5.975759885937387
6cdb7ec5358452e20ca138d46336fc8f,6.231164637767221,10.982427674064727,12.267605380604216,11.293985905953088,39.334226775905584,17.330426648790084,38.16588340632423,5.666465342469567
702fca693888f55ad97be2a970f1d930,6.086320086223323,12.319551346941692,12.802259491711128,11.102287329697027,37.7771591558689,16.370102300876525,33.43278585294398,5.666573873380336
741d13628a09657866295ee1f8db1c87,7.2256856889867045,9.706504442205473,14.21051518834052,10.694014819700323,39.0187027205282,17.823358032833873,35.646716065667746,5.732377313262786
74a670f614cc796c477a98331c2743f7,6.5737382903207155,10.064620003111717,12.01407342713786,10.563317390653289,44.65608424804073,18.36113108675786,37.40230406561787,4.986973875415716
7568828c49f097677826260f9808eb64,5.685226831680689,11.329844900277944,12.994804186698717,11.959280728071162,40.81180689885066,18.680031018379406,37.76614966759315,5.644618068597255
76edcf787d25cfce56e06b9e61fb5a22,5.584502121497845,10.279620571794181,12.203171302532327,10.010737136314656,35.368513436153016,15.926172716864224,35.57534684806035,4.922635203394397
7888ec4bc8c99116ddd0d384ab60f1be,5.408697619409618,10.67716974498269,11.218039506923652,9.775720141747755,41.066037480702654,18.83028060090756,37.66056120181512,5.008053351305202
7990b2e4bfa5f7867bfd101846feceb4,6.713565106661813,10.325000129555754,13.890134703438232,11.505661579348004,38.42937267951245,16.66816164412588,36.808856964111314,6.458912637098778
79b6636c9dbfd06c0f62e57007b090a6,6.131803056468135,10.35331362226735,12.26360611293627,9.999555753624957,36.790818338808805,16.980377694834836,34.66827112695445,5.377119603364364
7bcb03fc421f92450d21ca3cfedb93fc,5.97550528390067,9.43717731043623,14.011529631215364,9.787465551216615,41.62248508096329,18.13256775804341,39.76801792389067,4.491931558242573
7c5e608e7eb0ecad098d481e66e804f3,6.161881315494012,10.860315818558197,11.957900927880567,10.436686478117984,43.71084558178565,21.374025813119857,39.474552177383515,5.526437304833692
7d1f50c43f01c5945dc00ba07af0228e,5.685432007262755,13.22389370578152,13.26600801694643,13.476579572770977,42.5354542765584,20.00429780333192,37.502794092351735,5.8328320963399385
7d39e9f9857ceb40788c621cd1023555,7.975800214494978,9.401776616480443,14.259764019854657,9.740143898307503,42.53760114397321,18.851891416079038,39.63731015688413,5.2688619598785005
7d9a317279581caa2b49f6de6e06332d,6.388536304954549,10.115182482844704,12.990023820074251,8.901360584903339,39.1830226703879,18.952657704698495,36.840559358571234,5.259894891079245
7dee2c716ec4c0a337373f223918b6ae,6.147552546958498,11.19278532687616,13.143043376256099,9.878480989250553,44.30477525221814,18.866626782045046,42.39691411695516,5.236018893443962
7f0f818b9e0f03b9c8fb82c11cc1fe97,5.577000600849082,12.403249336288358,10.9309211776642,12.403249336288358,41.04672442224924,18.961802042886877,36.585123941569975,5.086224547974362
8088e63c9cf9c240bf998cc4e7612dc6,6.46350400667664,11.203406944906176,12.690012866441803,10.901776757927932,40.93552537561872,20.46776268780936,36.19562243738918,6.226508859765163
838dcf8b1e9571f8592d8f1d82223a23,5.2014404296875,9.817718811035155,12.353421020507811,8.517358703613281,46.8129638671875,17.988314819335937,40.744616699218746,4.464569702148438
83d79b6027de225dfd770c330b5dca6f,5.78930639603282,13.060675229450041,11.347040536224327,11.972285626995873,46.777595679945186,20.84150302571815,43.304011842325494,5.511419689023245
8436fea4226c96511900f882f106f820,6.696529364909258,10.140458752576876,12.436411677688621,11.36018374404249,39.7008526633906,19.132941042597878,33.243485061513816,5.692049960172869
85e34cf8a3d184132cef065f9f6e434b,5.101854694423391,9.948616654125614,11.381060472175257,8.712398016630713,41.795963458160855,19.03384251381034,40.02993683316814,5.101854694423391
8792f58a358ea1257808443c4ff9a214,6.918749673025949,12.176999424525668,14.068124335152762,10.631811997549875,41.51249803815569,18.680624117170062,37.130623245239256,5.488874740600586
89c31e3c99b814380e92fb689a96104f,5.627021053538604,12.319624167049634,13.142178739659926,12.039207835477942,41.3146728515625,21.124696978400735,36.64106732536765,5.028799546185661
8d0d8a2c977289e362a6443ca2e70a2a,6.93309227195946,11.742925035631336,13.649525410420186,11.266274941934121,42.248531032252956,20.14929941538218,35.748757027290964,5.979792084565034
8d806856ac283349b8d91acdee560f4e,4.938841940810813,11.142027418469194,10.667898592151356,9.917194617148114,42.07893333570813,19.755367763243253,37.337645072529746,5.057374147390274
8fbf6efe694032a6fbecad4e18ef394d,5.891845134283493,12.31931255350185,11.605149506922032,10.578540127463544,42.40343089067665,21.491844183011377,41.733903034508074,5.8472099438722545
9192d4582d9c7509c6832c7b5bb6ab95,5.321655413909666,11.251500017980437,12.73396116899813,9.940092076695555,42.57324331127733,16.34508448557969,38.391942628919736,4.713466223748561
94e4008c03a158e93b203f2afab3ca16,6.589522624395177,11.619524894350162,11.86114072391132,10.609131425276233,40.8550402712501,19.548917119039025,35.58342217173396,5.008037194540335
9554c0272e9838ecd21efa04fcb53973,5.504472741253299,11.435098210861694,11.026701846188061,11.044458209869523,43.875974656893234,19.53200004960848,39.419127372846205,5.326909104438677
9607a532fb5d89f6052b6a0d8936c31b,5.77214916332348,9.614235950160671,12.68069019317627,8.96486916928678,41.84808143409523,19.300623764862884,36.79745091618718,4.689871195200327
97ce2fadc6df84b3152e17072e171a29,6.026166700107689,11.092610555383413,12.721907478005122,10.489993885372643,44.19188913412305,19.194456896639306,36.15700020064613,5.0887629912020484
9a296c954dbe3749e08bf0e771ae0891,5.325736999511719,11.443405151367188,11.285018920898438,9.127006530761719,45.14007568359375,20.788192749023438,37.81471252441406,5.325736999511719
9b0d4a9c536ca0904e769d906e014ab3,5.6590055537142625,12.595851071170456,11.883911662799951,10.295739136434982,40.708330273492926,16.42937096239625,38.517747478506756,4.819282148969566
9c365c4e7a31ca538258973e3ebcd703,6.722493042298895,11.289152108964007,13.236356990181617,10.570540783752746,39.63952793907279,17.61756797292124,35.490127061240024,6.9774841576964395
9e183a8176fb381da920af304aea2ee2,5.299742913724681,10.712246314975419,10.994147533790562,8.081168272700754,41.740173799228785,18.248405564633565,37.21096088359882,4.961461451146509
9ed0e952d6236172ff6b3ae1e639f424,6.7226048913332495,9.951892437321124,12.673430369159963,9.261352962078433,35.7455728360922,16.451087498428798,31.703885907465867,5.7680356167330595
9fe2daec0cd3adbfb0b6116b219f6296,6.427329100001499,9.818299280347116,13.519554313796256,9.818299280347116,40.11539886552659,18.173827110349066,35.90439014483596,5.363495317932284
a27109732cb99f5e3aa23141a34d09f6,6.407465658897211,10.721825869221334,13.113946381876291,10.123795741057593,38.871958330643075,16.894351120625643,35.45464331256456,5.4677040289256205
a8958d49c28d9e586e8107f23a36bdbd,5.734557895660401,11.68150682449341,11.299202964782717,10.513356142044069,40.141905269622804,17.43730382347107,38.86755907058716,5.479688655853272
aa56963111899544848eb8743321cc8a,6.536221618276048,10.119874160710157,12.84705628419775,10.683341541596024,43.04890789968018,19.608664854828145,33.67281068173937,4.981051647031058
aacd7ca71e8fdba71e6a5352656cc35c,6.215421340613613,10.973433539290241,12.216517807412963,10.480486329517436,38.14982753893873,17.145989905141,34.07765493646774,5.229526921068005
abd2b717fd57b86f28d07ce2fe02087f,6.240479471642497,12.33032668017638,13.341714732477062,12.072099943418761,39.37957735553714,17.645493678437404,35.07579840957679,6.261998366372299
acff01e0bb192d3b90df894dac3f6744,5.2895650964034235,12.000831483539782,12.37716417814556,10.746389168187191,43.06918616043894,19.862003326416016,38.365027477866725,6.084045229460064
ae75cb35322468547dd9199404299236,7.129345547621417,10.497346720118433,14.012851593600717,10.98902572340267,39.08848076109674,16.96292561330613,36.38424624303344,5.998483840067675
ae8243a149287a00e59da6b261560981,5.928609002496779,10.691258234502524,11.857218004993557,10.27625560432775,46.63839081964132,20.157270608489046,31.2240074131497,4.327884571822648
b4d983093ed734924528b7f14108c56d,7.698255199476333,10.4605703004649,12.996466130880632,10.845483060438715,41.4347265148285,20.173957008039448,34.41572912707066,5.886901034893667
b558071083a31440ead8fb7467c53510,6.089033231530383,10.667084142643967,12.629105961692645,10.621980192780779,39.24043638097358,18.04157994527521,35.632120391918534,5.2546101590614045
b64263fe5a67c7792dc085e120776c54,5.182467057154729,10.323474377852218,11.81602489031278,9.867417276822604,42.49622986866877,17.413089312039887,33.02268008818993,5.016628111325777
b7104b80702d9270e892fc114e85a10b,6.436097475198599,10.47328589145954,13.457294720869799,9.59563623575064,41.932150217202995,16.187760316408596,30.425188064575195,5.129374654476459
b7b316c3d460cef0b0c61137db3b8cf0,5.733661349015056,10.254432797276927,12.349424444032428,9.4825937695249,45.869290792120445,19.626763848551537,28.888832181575857,4.961822321263029
b7c366096e3cc1ff5c0e0f0007e8f865,5.224276340632341,10.932281972063972,10.874234457168058,11.338614576335376,43.55498534356814,17.801237901413902,35.408984086508084,5.456466400216
bad23f735f669fc45c9dc5c8d26b1684,6.294720623944257,11.822272171845308,13.376281325881546,10.386289029508024,37.787994745615364,17.133442698298275,31.08018308072477,5.724261567399309
bb606b2fe7ce9d6b53aba80d36a12a5c,6.556500774086592,11.304996789258396,12.338142365781133,9.97382845027718,40.1337320110755,18.278729430786864,31.63014918892683,5.404146092580463
bf6a1ff02b6d9585f58bfbb18b556327,5.949322056604372,13.080069769839401,11.666578359227723,10.94928421055911,41.771835716583894,20.253011256525525,36.91955176970799,6.160290923859846
c00681f6ea5999bdb4669c6ee443aef1,4.82628391490263,11.859381664500516,10.280522986019358,10.406114017262178,40.72737727445714,17.582744373994714,34.64518304712632,5.131290705063764
c12fbefb8fda4f1d11b2b728c911b7c7,6.734759702357788,10.427265883995334,13.237286311530825,10.822062142409413,41.10525749370098,17.1852488956716,36.46059563000596,6.548973227809987
c241640dde5f67036ca01f74ce39a1a5,6.609815860776001,10.39543767194771,12.879126055996874,11.056419258025311,37.05502831041091,16.82498582742982,32.448186952900365,5.468120393914692
c24199fab682e8a7927f1289651e5cb4,5.637771995012151,9.540844914635947,11.977684091967205,10.077775580827579,42.74794150064158,20.651179468908975,29.944210229918014,5.369306661916333
c26beeed4bc0c024bef737fb91214a5e,6.481098468487079,11.055991505066194,10.865370961875398,10.331633440941168,45.55830982260035,20.96825975098761,34.69293886072495,5.832988621638371
c549b4e8dec0924d3f0b6b5fdc5b2465,6.430699699828344,10.617666171056143,12.641032743276277,9.696132880738062,43.47233130413553,20.23366572220133,30.87136522565569,4.747899778377936
c88a6f836c653773b66d66cafefcc887,6.245162487371034,10.683043225985177,12.249354074907814,10.642881409346133,41.587561129728,19.880099236325798,31.948725136357922,5.120631621477857
ca1caf41348d58b3529d4d19d861f8b4,7.01973115446422,11.72708028157552,13.007148903860173,11.91289669448781,40.05376011664878,18.994566653256125,35.92450649637571,6.400343111423259
ca41c7fa158d33db940e139d9b8cec81,6.6121609755757405,10.696806492910925,12.6601443935085,11.41895376669394,40.84645517335184,19.85905002903294,35.65602164303642,5.867446599487005
cc0203b772b39424c667c7e8fab468d9,6.4352665223210614,9.786043228770994,13.092438786791126,9.941377248275295,39.05541061822438,18.196270856218174,32.39823835375431,5.481071831080352
cdb0f6fc0c67e62425e51b9bdc641ee6,5.6805977924866715,11.140394964063967,12.525417040677324,10.257192480426463,44.360852019065526,21.87933425374725,28.90480855540921,5.118559848353714
d03209ad5e7f16553d6708a27ceb68f9,7.662088346654302,13.953539188481882,11.77400086113447,11.97622606676464,44.26485056571547,20.89660458178446,33.47950626543962,6.224042439950855
d3d00e3be61f35ae3f2bb81e012507e5,6.322478940337012,10.430197293789503,12.36101421568883,9.767662075490714,42.970141301092866,20.443943878934054,32.74816936162584,4.902760615411037
d413ef77438e0486ac377a2d164c6e17,6.508682171503703,10.054791768391928,13.017364343007406,10.032348036766054,36.358845233917236,17.506110668182373,33.68804117043813,5.431383053461711
d54b014908db03d0da9433cc223ea8e7,6.971316531910617,10.565225054572611,13.63953234504251,10.760075516644648,42.001099602194394,19.485046207203585,32.280226549933936,6.646565761790557
d96cea71ec239f73f6cd8c5d3bfecd60,7.529649948175738,9.784290893109716,13.825628435915904,9.996992869046885,39.137163572438865,19.99398573809377,33.62818239566622,6.189627499771582
dc396e8c89b33591b8ad7ec444d4c4e2,6.363527978150328,11.590711674488098,13.74976580993196,10.795270677219307,38.40843672526448,18.18150850900094,34.11305534001301,5.863536494152803
dc72b811f1eefba2b323221bea1854bc,5.478809996574157,11.866966050670994,12.503508290936871,12.026101610737463,40.46589955975933,18.64159417921497,35.48722989482265,5.751613813830961
df7be9084b2528dd5ac6d83a3b8326e5,6.404559855558435,9.841673644708129,12.38214905407964,10.225947236041634,39.49478577594368,17.932767595563618,32.68460379619987,4.803419891668826
e0e63ed157ac0096aee981beaafd8ec2,5.590443052415,10.867036670308456,12.161665587709825,10.533571646129316,41.97736186725649,21.96946041650807,34.73920928360339,5.041206542002298
e209328f90f55601e70b9d1fac221bc7,7.258867097810935,11.296757798522483,12.837224771048277,10.68990717298202,39.25856739073309,16.828434654410557,38.0682065483268,5.951804212031474
e452901ab21acee8b64209aedebef9bf,5.176161678068385,11.757006636802169,11.506857559423398,11.275950718766074,45.604101029821834,21.76296973195295,36.36782740352881,5.676459832825924
e4846bcdc9ac7238af1f4d83f3afdf2f,5.639937227136949,12.89985642377068,11.69986977969899,11.559871337890625,41.41953899787454,19.599781853170956,33.39962825999541,5.819935223747703
e8fbaa25c6afcadeb7d27ccd512ccf12,5.983526907234548,11.658226619256991,12.333786108783473,10.577331436014621,40.340552374581314,21.6179036648474,32.07942490265748,5.964225207533792
e9216e469634d81cc090fb28ae4833c9,6.9170329040606715,10.652230672253435,13.372930281183965,10.329435803397269,39.427087553145824,16.139743442808232,36.660274391521554,6.133102508267129
ec8d388b055ba307a4988232695342fd,6.144483884175618,11.22392389509413,12.698600027296278,11.080552604463366,39.52951298819648,17.819003264109295,36.04763878716363,6.0215942064921055
ece66423688c43f0c47a1bad6a5c7601,5.227180498993425,11.901887905400415,11.660633420831488,9.449133978949654,44.83312504905899,21.51185820739602,28.14635653304152,5.14676233747045
ecff10b191d87ec602eb58621d5a8e23,6.891449046017501,10.805625543453422,13.199935634970076,11.138746947490523,40.59917111702153,19.154480732133234,32.68753777114041,5.496503166612145
ef25cc1b3e1f458c857b7d6d9fc8ce49,6.502877422169214,12.736670261352115,13.229991996827021,11.772450505651163,42.403245535593044,19.060157961530454,37.67184161808372,6.727114574657807
f16ffade934df9e403b23f5e1004fc15,5.392280069986979,10.73063733927409,12.402244160970053,7.513243564181858,44.41441350979275,16.716068216959638,35.876636732313365,4.745206461588541
f42a12a98da383efb4ecd26369e25e6c,6.956007639567058,9.694935647646586,13.042514324188232,10.607911650339762,40.866544882456466,15.651017189025879,31.302034378051758,5.217005729675293
f4591ee39a7d92d25e05bbc180e097cb,6.396698440052099,10.675869120638676,13.013972688381857,11.072905575538462,40.144797106533865,18.748943703600983,35.799453683463994,5.75702859604689
f4b94046970db560959118312708f5dd,5.44540213827761,9.997093238593628,8.812406513853842,9.539845730799325,38.242518833705354,18.289900311772126,24.35882177886015,4.447771212180949
f555c76350cd693da045caf8ec275c99,6.8697687556893205,11.489096022445933,13.02887177803147,11.346962875776498,40.74483537857114,19.18797480037362,32.714312591748104,5.8511478712250415
f5cee05b100fd2d678b9a96fe9e202d4,6.85150220376816,10.020321973010933,13.917113851404075,11.390622413764566,37.46915267685712,16.27231773394938,31.70960863681451,5.7167221512690585
fa5b90911bca2eb6956b8e1b2de5eef9,6.418670352142636,10.361567854173114,12.837340704285271,11.39313987505318,37.8243074322691,18.797534602703433,34.15649580247331,5.799727139614596
fa6c58a5d850bac5de5dd1d25bf779c0,6.851136488498535,12.583254017208978,13.930644193280356,11.669769152075839,42.477046228690924,19.411553384079184,35.85428095647567,5.914814501737069
fb2a01b654d546435fa1798b15b61ff7,5.887863837138261,11.431763120216898,12.200625064585468,11.22943102959359,39.47499088060737,18.209888156097712,35.5497483225152,5.2606343562060065
fc59cb12657606978eb8ec82ef79b13a,5.591169925205507,12.14633466510162,11.105220265235767,10.912421302297645,45.13423722381411,21.015086960255182,33.54701955123304,5.475490547442634
ff9441a4ec01f78f4e30379519362708,5.846358114924077,11.300343202000901,11.849665440987055,11.300343202000901,44.338152146739645,21.384330017675314,31.389842227780278,5.35589183011501
9a296c954dbe3749e08bf0e771ae0891,5.291937993769223,10.941977054785987,11.518917663129248,10.444614461386625,45.35946851802191,21.685009072212228,37.60061206099185,5.431199519921045
5ddd79c3a6eb5dcc253da2ce5d23f7c2,6.152185743994814,10.322000526035744,12.98794768176683,11.11950608544248,39.21448764968546,18.68441596324351,34.406668420119146,5.55975304272124
5d33acb310fd24498f730fb5935ba6f4,6.103218416262423,11.048591538121363,12.559677769800484,10.577603621753845,39.24899303062651,18.250781759241328,32.18417428511374,5.534108017318338
dede75f78989952cae2fce116c5c2d7c,5.1623859656184665,10.622601890791843,12.310304994936342,10.563035898880862,42.291854256797436,21.046650475213745,34.76668394537667,5.023398651159508
c2b8b7d99c6db9d9a440ac2e4500d590,6.325931623505383,10.579575301379693,12.86999882023509,11.910202298048066,37.083047448135005,17.232710284721563,32.72033598364853,5.562457117220251
